date;open;high;low;close;volume
1986-07-09;1753.74;1753.74;1753.74;1753.74;
1986-07-10;1766.03;1766.03;1766.03;1766.03;
1986-07-11;1765.18;1765.18;1765.18;1765.18;
1986-07-14;1751.77;1751.77;1751.77;1751.77;
1986-07-15;1741.59;1741.59;1741.59;1741.59;
1986-07-16;1741.31;1741.31;1741.31;1741.31;
1986-07-17;1749.51;1749.51;1749.51;1749.51;
1986-07-18;1741.31;1741.31;1741.31;1741.31;
1986-07-21;1710.52;1710.52;1710.52;1710.52;
1986-07-22;1705.71;1705.71;1705.71;1705.71;
1986-07-23;1711.51;1711.51;1711.51;1711.51;
1986-07-24;1699.22;1699.22;1699.22;1699.22;
1986-07-25;1683.82;1683.82;1683.82;1683.82;
1986-07-28;1681.84;1681.84;1681.84;1681.84;
1986-07-29;1677.18;1677.18;1677.18;1677.18;
1986-07-30;1693.14;1693.14;1693.14;1693.14;
1986-07-31;1690.18;1690.18;1690.18;1690.18;
1986-08-01;1691.73;1691.73;1691.73;1691.73;
1986-08-04;1688.62;1688.62;1688.62;1688.62;
1986-08-05;1690.6;1690.6;1690.6;1690.6;
1986-08-06;1678.31;1678.31;1678.31;1678.31;
1986-08-07;1660.65;1660.65;1660.65;1660.65;
1986-08-08;1658.39;1658.39;1658.39;1658.39;
1986-08-11;1662.77;1662.77;1662.77;1662.77;
1986-08-12;1680.15;1680.15;1680.15;1680.15;
1986-08-13;1696.39;1696.39;1696.39;1696.39;
1986-08-14;1704.44;1704.44;1704.44;1704.44;
1986-08-15;1717.58;1717.58;1717.58;1717.58;
1986-08-18;1730.15;1730.15;1730.15;1730.15;
1986-08-19;1733.12;1733.12;1733.12;1733.12;
1986-08-20;1730.29;1730.29;1730.29;1730.29;
1986-08-21;1737.22;1737.22;1737.22;1737.22;
1986-08-22;1734.11;1734.11;1734.11;1734.11;
1986-08-26;1741.03;1741.03;1741.03;1741.03;
1986-08-27;1746.68;1746.68;1746.68;1746.68;
1986-08-28;1754.87;1754.87;1754.87;1754.87;
1986-08-29;1763.07;1763.07;1763.07;1763.07;
1986-09-01;1779.45;1779.45;1779.45;1779.45;
1986-09-02;1785.67;1785.67;1785.67;1785.67;
1986-09-03;1788.92;1788.92;1788.92;1788.92;
1986-09-04;1796.69;1796.69;1796.69;1796.69;
1986-09-05;1803.75;1803.75;1803.75;1803.75;
1986-09-08;1794.28;1794.28;1794.28;1794.28;
1986-09-09;1794.57;1794.57;1794.57;1794.57;
1986-09-10;1791.18;1791.18;1791.18;1791.18;
1986-09-11;1782.28;1782.28;1782.28;1782.28;
1986-09-12;1735.94;1735.94;1735.94;1735.94;
1986-09-15;1750.21;1750.21;1750.21;1750.21;
1986-09-16;1727.04;1727.04;1727.04;1727.04;
1986-09-17;1723.65;1723.65;1723.65;1723.65;
1986-09-18;1728.6;1728.6;1728.6;1728.6;
1986-09-19;1714.76;1714.76;1714.76;1714.76;
1986-09-22;1721.39;1721.39;1721.39;1721.39;
1986-09-23;1720.12;1720.12;1720.12;1720.12;
1986-09-24;1718.15;1718.15;1718.15;1718.15;
1986-09-25;1705.01;1705.01;1705.01;1705.01;
1986-09-26;1683.11;1683.11;1683.11;1683.11;
1986-09-29;1665.6;1665.6;1665.6;1665.6;
1986-09-30;1665.46;1665.46;1665.46;1665.46;
1986-10-01;1671.39;1671.39;1671.39;1671.39;
1986-10-02;1673.22;1673.22;1673.22;1673.22;
1986-10-03;1661.92;1661.92;1661.92;1661.92;
1986-10-06;1670.68;1670.68;1670.68;1670.68;
1986-10-07;1680.99;1680.99;1680.99;1680.99;
1986-10-08;1682.55;1682.55;1682.55;1682.55;
1986-10-09;1697.66;1697.66;1697.66;1697.66;
1986-10-10;1695.69;1695.69;1695.69;1695.69;
1986-10-13;1702.61;1702.61;1702.61;1702.61;
1986-10-14;1701.19;1701.19;1701.19;1701.19;
1986-10-15;1713.34;1713.34;1713.34;1713.34;
1986-10-16;1724.22;1724.22;1724.22;1724.22;
1986-10-17;1730.72;1730.72;1730.72;1730.72;
1986-10-20;1727.04;1727.04;1727.04;1727.04;
1986-10-21;1727.04;1727.04;1727.04;1727.04;
1986-10-22;1727.61;1727.61;1727.61;1727.61;
1986-10-23;1717.3;1717.3;1717.3;1717.3;
1986-10-24;1713.48;1713.48;1713.48;1713.48;
1986-10-27;1718.15;1718.15;1718.15;1718.15;
1986-10-28;1719.56;1719.56;1719.56;1719.56;
1986-10-29;1731.14;1731.14;1731.14;1731.14;
1986-10-30;1745.27;1745.27;1745.27;1745.27;
1986-10-31;1751.91;1751.91;1751.91;1751.91;
1986-11-03;1760.95;1760.95;1760.95;1760.95;
1986-11-04;1760.38;1760.38;1760.38;1760.38;
1986-11-05;1760.66;1760.66;1760.66;1760.66;
1986-11-06;1769.56;1769.56;1769.56;1769.56;
1986-11-07;1776.63;1776.63;1776.63;1776.63;
1986-11-10;1784.96;1784.96;1784.96;1784.96;
1986-11-11;1786.8;1786.8;1786.8;1786.8;
1986-11-12;1794.99;1794.99;1794.99;1794.99;
1986-11-13;1776.49;1776.49;1776.49;1776.49;
1986-11-14;1779.31;1779.31;1779.31;1779.31;
1986-11-17;1767.59;1767.59;1767.59;1767.59;
1986-11-18;1766.88;1766.88;1766.88;1766.88;
1986-11-19;1747.1;1747.1;1747.1;1747.1;
1986-11-20;1754.31;1754.31;1754.31;1754.31;
1986-11-21;1761.94;1761.94;1761.94;1761.94;
1986-11-24;1770.98;1770.98;1770.98;1770.98;
1986-11-25;1771.12;1771.12;1771.12;1771.12;
1986-11-26;1781.85;1781.85;1781.85;1781.85;
1986-11-27;1790.47;1790.47;1790.47;1790.47;
1986-11-28;1797.96;1797.96;1797.96;1797.96;
1986-12-01;1787.22;1787.22;1787.22;1787.22;
1986-12-02;1794;1794;1794;1794;
1986-12-03;1787.65;1787.65;1787.65;1787.65;
1986-12-04;1783.83;1783.83;1783.83;1783.83;
1986-12-05;1786.37;1786.37;1786.37;1786.37;
1986-12-08;1794.85;1794.85;1794.85;1794.85;
1986-12-09;1797.25;1797.25;1797.25;1797.25;
1986-12-10;1793.15;1793.15;1793.15;1793.15;
1986-12-11;1797.82;1797.82;1797.82;1797.82;
1986-12-12;1798.1;1798.1;1798.1;1798.1;
1986-12-15;1799.79;1799.79;1799.79;1799.79;
1986-12-16;1800.22;1800.22;1800.22;1800.22;
1986-12-17;1798.38;1798.38;1798.38;1798.38;
1986-12-18;1793.58;1793.58;1793.58;1793.58;
1986-12-19;1786.8;1786.8;1786.8;1786.8;
1986-12-22;1799.37;1799.37;1799.37;1799.37;
1986-12-23;1805.16;1805.16;1805.16;1805.16;
1986-12-24;1805.16;1805.16;1805.16;1805.16;
1986-12-29;1814.2;1814.2;1814.2;1814.2;
1986-12-30;1815.33;1815.33;1815.33;1815.33;
1986-12-31;1817.87;1817.87;1817.87;1817.87;
1987-01-02;1819.85;1819.85;1819.85;1819.85;
1987-01-05;1832.57;1832.57;1832.57;1832.57;
1987-01-06;1840.19;1840.19;1840.19;1840.19;
1987-01-07;1864.21;1864.21;1864.21;1864.21;
1987-01-08;1893.17;1893.17;1893.17;1893.17;
1987-01-09;1908.28;1908.28;1908.28;1908.28;
1987-01-12;1927.78;1927.78;1927.78;1927.78;
1987-01-13;1937.52;1937.52;1937.52;1937.52;
1987-01-14;1926.5;1926.5;1926.5;1926.5;
1987-01-15;1946.85;1946.85;1946.85;1946.85;
1987-01-16;1959.13;1959.13;1959.13;1959.13;
1987-01-19;1946;1946;1946;1946;
1987-01-20;1954.61;1954.61;1954.61;1954.61;
1987-01-21;1933.57;1933.57;1933.57;1933.57;
1987-01-22;1952.35;1952.35;1952.35;1952.35;
1987-01-23;1965.49;1965.49;1965.49;1965.49;
1987-01-26;1961.96;1961.96;1961.96;1961.96;
1987-01-27;1983.01;1983.01;1983.01;1983.01;
1987-01-28;1991.48;1991.48;1991.48;1991.48;
1987-01-29;1993.6;1993.6;1993.6;1993.6;
1987-01-30;1990.64;1990.64;1990.64;1990.64;
1987-02-02;2005.61;2005.61;2005.61;2005.61;
1987-02-03;2007.87;2007.87;2007.87;2007.87;
1987-02-04;2005.89;2005.89;2005.89;2005.89;
1987-02-05;2016.77;2016.77;2016.77;2016.77;
1987-02-06;2035.7;2035.7;2035.7;2035.7;
1987-02-09;2051.94;2051.94;2051.94;2051.94;
1987-02-10;2044.6;2044.6;2044.6;2044.6;
1987-02-11;2047.7;2047.7;2047.7;2047.7;
1987-02-12;2047.14;2047.14;2047.14;2047.14;
1987-02-13;2055.19;2055.19;2055.19;2055.19;
1987-02-16;2080.9;2080.9;2080.9;2080.9;
1987-02-17;2103.5;2103.5;2103.5;2103.5;
1987-02-18;2135.43;2135.43;2135.43;2135.43;
1987-02-19;2097.43;2097.43;2097.43;2097.43;
1987-02-20;2114.24;2114.24;2114.24;2114.24;
1987-02-23;2117.63;2117.63;2117.63;2117.63;
1987-02-24;2107.46;2107.46;2107.46;2107.46;
1987-02-25;2115.65;2115.65;2115.65;2115.65;
1987-02-26;2121.3;2121.3;2121.3;2121.3;
1987-02-27;2126.39;2126.39;2126.39;2126.39;
1987-03-02;2145.03;2145.03;2145.03;2145.03;
1987-03-03;2141.78;2141.78;2141.78;2141.78;
1987-03-04;2156.76;2156.76;2156.76;2156.76;
1987-03-05;2156.9;2156.9;2156.9;2156.9;
1987-03-06;2145.6;2145.6;2145.6;2145.6;
1987-03-09;2143.06;2143.06;2143.06;2143.06;
1987-03-10;2143.62;2143.62;2143.62;2143.62;
1987-03-11;2152.1;2152.1;2152.1;2152.1;
1987-03-12;2153.79;2153.79;2153.79;2153.79;
1987-03-13;2170.32;2170.32;2170.32;2170.32;
1987-03-16;2173.29;2173.29;2173.29;2173.29;
1987-03-17;2184.16;2184.16;2184.16;2184.16;
1987-03-18;2184.87;2184.87;2184.87;2184.87;
1987-03-19;2173;2173;2173;2173;
1987-03-20;2186.85;2186.85;2186.85;2186.85;
1987-03-23;2209.17;2209.17;2209.17;2209.17;
1987-03-24;2240.52;2240.52;2240.52;2240.52;
1987-03-25;2238.83;2238.83;2238.83;2238.83;
1987-03-26;2234.03;2234.03;2234.03;2234.03;
1987-03-27;2246.74;2246.74;2246.74;2246.74;
1987-03-30;2224;2224;2224;2224;
1987-03-31;2190.24;2190.24;2190.24;2190.24;
1987-04-01;2172.16;2172.16;2172.16;2172.16;
1987-04-02;2187.41;2187.41;2187.41;2187.41;
1987-04-03;2163.4;2163.4;2163.4;2163.4;
1987-04-06;2185.72;2185.72;2185.72;2185.72;
1987-04-07;2179.36;2179.36;2179.36;2179.36;
1987-04-08;2172.01;2172.01;2172.01;2172.01;
1987-04-09;2180.91;2180.91;2180.91;2180.91;
1987-04-10;2140.51;2140.51;2140.51;2140.51;
1987-04-13;2127.09;2127.09;2127.09;2127.09;
1987-04-14;2112.97;2112.97;2112.97;2112.97;
1987-04-15;2132.74;2132.74;2132.74;2132.74;
1987-04-16;2148;2148;2148;2148;
1987-04-21;2138.25;2138.25;2138.25;2138.25;
1987-04-22;2149.98;2149.98;2149.98;2149.98;
1987-04-23;2156.33;2156.33;2156.33;2156.33;
1987-04-24;2175.83;2175.83;2175.83;2175.83;
1987-04-27;2172.16;2172.16;2172.16;2172.16;
1987-04-28;2198.15;2198.15;2198.15;2198.15;
1987-04-29;2212.27;2212.27;2212.27;2212.27;
1987-04-30;2219.9;2219.9;2219.9;2219.9;
1987-05-01;2239.82;2239.82;2239.82;2239.82;
1987-05-05;2243.49;2243.49;2243.49;2243.49;
1987-05-06;2261.01;2261.01;2261.01;2261.01;
1987-05-07;2260.44;2260.44;2260.44;2260.44;
1987-05-08;2284.46;2284.46;2284.46;2284.46;
1987-05-11;2329.52;2329.52;2329.52;2329.52;
1987-05-12;2312.99;2312.99;2312.99;2312.99;
1987-05-13;2341.81;2341.81;2341.81;2341.81;
1987-05-14;2352.54;2352.54;2352.54;2352.54;
1987-05-15;2363.99;2363.99;2363.99;2363.99;
1987-05-18;2365.12;2365.12;2365.12;2365.12;
1987-05-19;2382.63;2382.63;2382.63;2382.63;
1987-05-20;2358.48;2358.48;2358.48;2358.48;
1987-05-21;2357.06;2357.06;2357.06;2357.06;
1987-05-22;2359.61;2359.61;2359.61;2359.61;
1987-05-26;2340.4;2340.4;2340.4;2340.4;
1987-05-27;2334.04;2334.04;2334.04;2334.04;
1987-05-28;2341.67;2341.67;2341.67;2341.67;
1987-05-29;2357.21;2357.21;2357.21;2357.21;
1987-06-01;2388.71;2388.71;2388.71;2388.71;
1987-06-02;2393.37;2393.37;2393.37;2393.37;
1987-06-03;2388.71;2388.71;2388.71;2388.71;
1987-06-04;2375.99;2375.99;2375.99;2375.99;
1987-06-05;2390.4;2390.4;2390.4;2390.4;
1987-06-08;2385.03;2385.03;2385.03;2385.03;
1987-06-09;2406.93;2406.93;2406.93;2406.93;
1987-06-10;2406.79;2406.79;2406.79;2406.79;
1987-06-11;2413.29;2413.29;2413.29;2413.29;
1987-06-12;2434.62;2434.62;2434.62;2434.62;
1987-06-15;2476.29;2476.29;2476.29;2476.29;
1987-06-16;2479.11;2479.11;2479.11;2479.11;
1987-06-17;2504.26;2504.26;2504.26;2504.26;
1987-06-18;2504.82;2504.82;2504.82;2504.82;
1987-06-19;2487.16;2487.16;2487.16;2487.16;
1987-06-22;2482.08;2482.08;2482.08;2482.08;
1987-06-23;2479.25;2479.25;2479.25;2479.25;
1987-06-24;2502.14;2502.14;2502.14;2502.14;
1987-06-25;2509.34;2509.34;2509.34;2509.34;
1987-06-26;2521.77;2521.77;2521.77;2521.77;
1987-06-29;2544.23;2544.23;2544.23;2544.23;
1987-06-30;2556.24;2556.24;2556.24;2556.24;
1987-07-01;2558.36;2558.36;2558.36;2558.36;
1987-07-02;2578.7;2578.7;2578.7;2578.7;
1987-07-03;2607.38;2607.38;2607.38;2607.38;
1987-07-06;2634.5;2634.5;2634.5;2634.5;
1987-07-07;2639.87;2639.87;2639.87;2639.87;
1987-07-08;2646.22;2646.22;2646.22;2646.22;
1987-07-09;2668.26;2668.26;2668.26;2668.26;
1987-07-10;2687.33;2687.33;2687.33;2687.33;
1987-07-13;2720.39;2720.39;2720.39;2720.39;
1987-07-14;2724.62;2724.62;2724.62;2724.62;
1987-07-15;2750.33;2750.33;2750.33;2750.33;
1987-07-16;2774.77;2774.77;2774.77;2774.77;
1987-07-17;2767;2767;2767;2767;
1987-07-20;2738.75;2738.75;2738.75;2738.75;
1987-07-21;2714.17;2714.17;2714.17;2714.17;
1987-07-22;2680.69;2680.69;2680.69;2680.69;
1987-07-23;2656.39;2656.39;2656.39;2656.39;
1987-07-24;2670.8;2670.8;2670.8;2670.8;
1987-07-27;2656.54;2656.54;2656.54;2656.54;
1987-07-28;2686.91;2686.91;2686.91;2686.91;
1987-07-29;2707.81;2707.81;2707.81;2707.81;
1987-07-30;2718.41;2718.41;2718.41;2718.41;
1987-07-31;2710.07;2710.07;2710.07;2710.07;
1987-08-03;2674.76;2674.76;2674.76;2674.76;
1987-08-04;2631.11;2631.11;2631.11;2631.11;
1987-08-05;2631.53;2631.53;2631.53;2631.53;
1987-08-06;2580.68;2580.68;2580.68;2580.68;
1987-08-07;2520.78;2520.78;2520.78;2520.78;
1987-08-10;2525.16;2525.16;2525.16;2525.16;
1987-08-11;2569.38;2569.38;2569.38;2569.38;
1987-08-12;2590.71;2590.71;2590.71;2590.71;
1987-08-13;2588.59;2588.59;2588.59;2588.59;
1987-08-14;2611.33;2611.33;2611.33;2611.33;
1987-08-17;2588.31;2588.31;2588.31;2588.31;
1987-08-18;2557.51;2557.51;2557.51;2557.51;
1987-08-19;2528.27;2528.27;2528.27;2528.27;
1987-08-20;2516.41;2516.41;2516.41;2516.41;
1987-08-21;2538.72;2538.72;2538.72;2538.72;
1987-08-24;2557.37;2557.37;2557.37;2557.37;
1987-08-25;2577.01;2577.01;2577.01;2577.01;
1987-08-26;2576.3;2576.3;2576.3;2576.3;
1987-08-27;2575.59;2575.59;2575.59;2575.59;
1987-08-28;2585.76;2585.76;2585.76;2585.76;
1987-09-01;2598.62;2598.62;2598.62;2598.62;
1987-09-02;2589.58;2589.58;2589.58;2589.58;
1987-09-03;2614.58;2614.58;2614.58;2614.58;
1987-09-04;2630.83;2630.83;2630.83;2630.83;
1987-09-07;2636.34;2636.34;2636.34;2636.34;
1987-09-08;2633.37;2633.37;2633.37;2633.37;
1987-09-09;2617.97;2617.97;2617.97;2617.97;
1987-09-10;2620.23;2620.23;2620.23;2620.23;
1987-09-11;2624.47;2624.47;2624.47;2624.47;
1987-09-14;2634.92;2634.92;2634.92;2634.92;
1987-09-15;2636.62;2636.62;2636.62;2636.62;
1987-09-16;2643.12;2643.12;2643.12;2643.12;
1987-09-17;2666.28;2666.28;2666.28;2666.28;
1987-09-18;2680.27;2680.27;2680.27;2680.27;
1987-09-21;2693.97;2693.97;2693.97;2693.97;
1987-09-22;2690.86;2690.86;2690.86;2690.86;
1987-09-23;2708.66;2708.66;2708.66;2708.66;
1987-09-24;2685.21;2685.21;2685.21;2685.21;
1987-09-25;2712.33;2712.33;2712.33;2712.33;
1987-09-28;2733.1;2733.1;2733.1;2733.1;
1987-09-29;2743.55;2743.55;2743.55;2743.55;
1987-09-30;2753.72;2753.72;2753.72;2753.72;
1987-10-01;2782.82;2782.82;2782.82;2782.82;
1987-10-02;2800.34;2800.34;2800.34;2800.34;
1987-10-05;2799.91;2799.91;2799.91;2799.91;
1987-10-06;2784.38;2784.38;2784.38;2784.38;
1987-10-07;2776.47;2776.47;2776.47;2776.47;
1987-10-08;2798.78;2798.78;2798.78;2798.78;
1987-10-09;2804.01;2804.01;2804.01;2804.01;
1987-10-12;2792.85;2792.85;2792.85;2792.85;
1987-10-13;2802.6;2802.6;2802.6;2802.6;
1987-10-14;2789.04;2789.04;2789.04;2789.04;
1987-10-15;2769.4;2769.4;2769.4;2769.4;
1987-10-16;2766.15;2766.15;2766.15;2766.15;
1987-10-19;2528.55;2528.55;2528.55;2528.55;
1987-10-20;2243.49;2243.49;2243.49;2243.49;
1987-10-21;2340.54;2340.54;2340.54;2340.54;
1987-10-22;2219.48;2219.48;2219.48;2219.48;
1987-10-23;2143.34;2143.34;2143.34;2143.34;
1987-10-26;1942.33;1942.33;1942.33;1942.33;
1987-10-27;1950.8;1950.8;1950.8;1950.8;
1987-10-28;1901.08;1901.08;1901.08;1901.08;
1987-10-29;1905.17;1905.17;1905.17;1905.17;
1987-10-30;1964.22;1964.22;1964.22;1964.22;
1987-11-02;1948.68;1948.68;1948.68;1948.68;
1987-11-03;1894.3;1894.3;1894.3;1894.3;
1987-11-04;1794.71;1794.71;1794.71;1794.71;
1987-11-05;1803.18;1803.18;1803.18;1803.18;
1987-11-06;1784.82;1784.82;1784.82;1784.82;
1987-11-09;1723.65;1723.65;1723.65;1723.65;
1987-11-10;1688.06;1688.06;1688.06;1688.06;
1987-11-11;1763.63;1763.63;1763.63;1763.63;
1987-11-12;1830.73;1830.73;1830.73;1830.73;
1987-11-13;1822.68;1822.68;1822.68;1822.68;
1987-11-16;1849.52;1849.52;1849.52;1849.52;
1987-11-17;1829.18;1829.18;1829.18;1829.18;
1987-11-18;1826.21;1826.21;1826.21;1826.21;
1987-11-19;1801.35;1801.35;1801.35;1801.35;
1987-11-20;1774.65;1774.65;1774.65;1774.65;
1987-11-23;1795.7;1795.7;1795.7;1795.7;
1987-11-24;1828.19;1828.19;1828.19;1828.19;
1987-11-25;1823.1;1823.1;1823.1;1823.1;
1987-11-26;1830.73;1830.73;1830.73;1830.73;
1987-11-27;1828.19;1828.19;1828.19;1828.19;
1987-11-30;1754.03;1754.03;1754.03;1754.03;
1987-12-01;1755.58;1755.58;1755.58;1755.58;
1987-12-02;1773.24;1773.24;1773.24;1773.24;
1987-12-03;1765.18;1765.18;1765.18;1765.18;
1987-12-04;1750.64;1750.64;1750.64;1750.64;
1987-12-07;1763.77;1763.77;1763.77;1763.77;
1987-12-08;1786.94;1786.94;1786.94;1786.94;
1987-12-09;1800.22;1800.22;1800.22;1800.22;
1987-12-10;1794.71;1794.71;1794.71;1794.71;
1987-12-11;1841.47;1841.47;1841.47;1841.47;
1987-12-14;1845.56;1845.56;1845.56;1845.56;
1987-12-15;1876.07;1876.07;1876.07;1876.07;
1987-12-16;1895.85;1895.85;1895.85;1895.85;
1987-12-17;1924.95;1924.95;1924.95;1924.95;
1987-12-18;1941.62;1941.62;1941.62;1941.62;
1987-12-21;1985.27;1985.27;1985.27;1985.27;
1987-12-22;1994.31;1994.31;1994.31;1994.31;
1987-12-23;2012.81;2012.81;2012.81;2012.81;
1987-12-24;2032.45;2032.45;2032.45;2032.45;
1987-12-29;1970.44;1970.44;1970.44;1970.44;
1987-12-30;2010.41;2010.41;2010.41;2010.41;
1987-12-31;1973.97;1973.97;1973.97;1973.97;
1988-01-05;2056.32;2056.32;2056.32;2056.32;
1988-01-06;2060.42;2060.42;2060.42;2060.42;
1988-01-07;2059.99;2059.99;2059.99;2059.99;
1988-01-08;2062.82;2062.82;2062.82;2062.82;
1988-01-11;2036.83;2036.83;2036.83;2036.83;
1988-01-12;2031.46;2031.46;2031.46;2031.46;
1988-01-13;2018.32;2018.32;2018.32;2018.32;
1988-01-14;2032.31;2032.31;2032.31;2032.31;
1988-01-15;2063.81;2063.81;2063.81;2063.81;
1988-01-18;2081.47;2081.47;2081.47;2081.47;
1988-01-19;2064.8;2064.8;2064.8;2064.8;
1988-01-20;2060.14;2060.14;2060.14;2060.14;
1988-01-21;2055.33;2055.33;2055.33;2055.33;
1988-01-22;2079.35;2079.35;2079.35;2079.35;
1988-01-25;2069.32;2069.32;2069.32;2069.32;
1988-01-26;2076.66;2076.66;2076.66;2076.66;
1988-01-27;2070.59;2070.59;2070.59;2070.59;
1988-01-28;2090.08;2090.08;2090.08;2090.08;
1988-01-29;2103.93;2103.93;2103.93;2103.93;
1988-02-01;2094.89;2094.89;2094.89;2094.89;
1988-02-02;2095.03;2095.03;2095.03;2095.03;
1988-02-03;2092.77;2092.77;2092.77;2092.77;
1988-02-04;2091.78;2091.78;2091.78;2091.78;
1988-02-05;2065.64;2065.64;2065.64;2065.64;
1988-02-08;2010.98;2010.98;2010.98;2010.98;
1988-02-09;2019.74;2019.74;2019.74;2019.74;
1988-02-10;2032.31;2032.31;2032.31;2032.31;
1988-02-11;2048.13;2048.13;2048.13;2048.13;
1988-02-12;2053.64;2053.64;2053.64;2053.64;
1988-02-15;2061.12;2061.12;2061.12;2061.12;
1988-02-16;2059.15;2059.15;2059.15;2059.15;
1988-02-17;2074.12;2074.12;2074.12;2074.12;
1988-02-18;2064.66;2064.66;2064.66;2064.66;
1988-02-19;2061.41;2061.41;2061.41;2061.41;
1988-02-22;2080.48;2080.48;2080.48;2080.48;
1988-02-23;2097.15;2097.15;2097.15;2097.15;
1988-02-24;2096.72;2096.72;2096.72;2096.72;
1988-02-25;2113.25;2113.25;2113.25;2113.25;
1988-02-26;2100.11;2100.11;2100.11;2100.11;
1988-02-29;2100.11;2100.11;2100.11;2100.11;
1988-03-01;2111.7;2111.7;2111.7;2111.7;
1988-03-02;2131.47;2131.47;2131.47;2131.47;
1988-03-03;2141.08;2141.08;2141.08;2141.08;
1988-03-04;2164.53;2164.53;2164.53;2164.53;
1988-03-07;2160.57;2160.57;2160.57;2160.57;
1988-03-08;2154.07;2154.07;2154.07;2154.07;
1988-03-09;2161.84;2161.84;2161.84;2161.84;
1988-03-10;2168.91;2168.91;2168.91;2168.91;
1988-03-11;2152.38;2152.38;2152.38;2152.38;
1988-03-14;2160.43;2160.43;2160.43;2160.43;
1988-03-15;2173.43;2173.43;2173.43;2173.43;
1988-03-16;2164.1;2164.1;2164.1;2164.1;
1988-03-17;2167.35;2167.35;2167.35;2167.35;
1988-03-18;2195.04;2195.04;2195.04;2195.04;
1988-03-21;2185.57;2185.57;2185.57;2185.57;
1988-03-22;2188.96;2188.96;2188.96;2188.96;
1988-03-23;2179.08;2179.08;2179.08;2179.08;
1988-03-24;2128.51;2128.51;2128.51;2128.51;
1988-03-25;2105.06;2105.06;2105.06;2105.06;
1988-03-28;2079.21;2079.21;2079.21;2079.21;
1988-03-29;2097.85;2097.85;2097.85;2097.85;
1988-03-30;2094.6;2094.6;2094.6;2094.6;
1988-03-31;2075.25;2075.25;2075.25;2075.25;
1988-04-05;2062.96;2062.96;2062.96;2062.96;
1988-04-06;2069.04;2069.04;2069.04;2069.04;
1988-04-07;2088.39;2088.39;2088.39;2088.39;
1988-04-08;2104.21;2104.21;2104.21;2104.21;
1988-04-11;2120.74;2120.74;2120.74;2120.74;
1988-04-12;2123.99;2123.99;2123.99;2123.99;
1988-04-13;2134.16;2134.16;2134.16;2134.16;
1988-04-14;2125.26;2125.26;2125.26;2125.26;
1988-04-15;2118.05;2118.05;2118.05;2118.05;
1988-04-18;2130.2;2130.2;2130.2;2130.2;
1988-04-19;2146.3;2146.3;2146.3;2146.3;
1988-04-20;2140.51;2140.51;2140.51;2140.51;
1988-04-21;2147.86;2147.86;2147.86;2147.86;
1988-04-22;2132.74;2132.74;2132.74;2132.74;
1988-04-25;2131.33;2131.33;2131.33;2131.33;
1988-04-26;2143.48;2143.48;2143.48;2143.48;
1988-04-27;2151.53;2151.53;2151.53;2151.53;
1988-04-28;2150.68;2150.68;2150.68;2150.68;
1988-04-29;2156.05;2156.05;2156.05;2156.05;
1988-05-03;2160.15;2160.15;2160.15;2160.15;
1988-05-04;2158.17;2158.17;2158.17;2158.17;
1988-05-05;2159.58;2159.58;2159.58;2159.58;
1988-05-06;2171.87;2171.87;2171.87;2171.87;
1988-05-09;2174.84;2174.84;2174.84;2174.84;
1988-05-10;2167.78;2167.78;2167.78;2167.78;
1988-05-11;2117.63;2117.63;2117.63;2117.63;
1988-05-12;2134.86;2134.86;2134.86;2134.86;
1988-05-13;2141.64;2141.64;2141.64;2141.64;
1988-05-16;2137.41;2137.41;2137.41;2137.41;
1988-05-17;2141.64;2141.64;2141.64;2141.64;
1988-05-18;2138.54;2138.54;2138.54;2138.54;
1988-05-19;2124.27;2124.27;2124.27;2124.27;
1988-05-20;2138.82;2138.82;2138.82;2138.82;
1988-05-23;2138.39;2138.39;2138.39;2138.39;
1988-05-24;2158.59;2158.59;2158.59;2158.59;
1988-05-25;2166.65;2166.65;2166.65;2166.65;
1988-05-26;2166.22;2166.22;2166.22;2166.22;
1988-05-27;2166.65;2166.65;2166.65;2166.65;
1988-05-31;2164.67;2164.67;2164.67;2164.67;
1988-06-01;2177.81;2177.81;2177.81;2177.81;
1988-06-02;2178.79;2178.79;2178.79;2178.79;
1988-06-03;2189.67;2189.67;2189.67;2189.67;
1988-06-06;2197.3;2197.3;2197.3;2197.3;
1988-06-07;2204.22;2204.22;2204.22;2204.22;
1988-06-08;2214.96;2214.96;2214.96;2214.96;
1988-06-09;2230.64;2230.64;2230.64;2230.64;
1988-06-10;2240.52;2240.52;2240.52;2240.52;
1988-06-13;2228.52;2228.52;2228.52;2228.52;
1988-06-14;2254.09;2254.09;2254.09;2254.09;
1988-06-15;2263.97;2263.97;2263.97;2263.97;
1988-06-16;2254.93;2254.93;2254.93;2254.93;
1988-06-17;2241.09;2241.09;2241.09;2241.09;
1988-06-20;2235.44;2235.44;2235.44;2235.44;
1988-06-21;2246.32;2246.32;2246.32;2246.32;
1988-06-22;2268.07;2268.07;2268.07;2268.07;
1988-06-23;2271.6;2271.6;2271.6;2271.6;
1988-06-24;2269.48;2269.48;2269.48;2269.48;
1988-06-27;2243.77;2243.77;2243.77;2243.77;
1988-06-28;2255.64;2255.64;2255.64;2255.64;
1988-06-29;2258.04;2258.04;2258.04;2258.04;
1988-06-30;2266.23;2266.23;2266.23;2266.23;
1988-07-01;2269.06;2269.06;2269.06;2269.06;
